,neighbourhood_cleansed,accommodates,bedrooms,beds,price,minimum_nights,number_of_reviews,Home or apt,Hotel room,Private room,Shared room,Private Bath,Shared Bath,bathrooms_number,amenities,not_a_superhost,superhost
283,165084.0,4,1.0,1.0,25.0,5,0,1,0,0,0,1,0,1.0,8.0,1,0
284,165084.0,2,1.0,2.0,26.0,1,151,0,0,1,0,0,1,1.0,18.0,1,0
285,32190.0,2,2.0,1.0,69.0,4,65,1,0,0,0,1,0,0.0,17.0,1,0
286,5541.0,2,1.0,1.0,23.0,1,15,1,0,0,0,1,0,1.0,17.0,1,0
287,80939.0,4,1.0,4.0,200.0,2,219,1,0,0,0,1,0,1.0,19.0,0,1
288,165084.0,3,1.0,2.0,100.0,5,0,1,0,0,0,1,0,1.0,9.0,1,0
289,10257.0,2,1.0,1.0,89.0,2,70,1,0,0,0,1,0,1.0,20.0,0,1
290,33086.0,4,1.0,1.0,1000.0,1,235,1,0,0,0,1,0,1.5,19.0,1,0
291,15856.0,4,1.0,2.0,37.0,2,3,1,0,0,0,1,0,1.0,8.0,1,0
292,5894.0,8,2.0,8.0,27.0,2,36,1,0,0,0,1,0,1.0,18.0,1,0
293,33086.0,2,1.0,1.0,46.0,1,67,0,0,1,0,1,0,1.0,19.0,1,0
294,10552.0,4,1.0,1.0,63.0,1,68,1,0,0,0,1,0,1.0,19.0,0,1
295,25392.0,4,1.0,6.0,49.0,2,87,1,0,0,0,1,0,1.0,18.0,0,1
296,25392.0,4,2.0,2.0,100.0,7,248,1,0,0,0,1,0,2.0,19.0,0,1
297,48959.0,3,1.0,0.0,24.0,3,148,1,0,0,0,1,0,1.0,17.0,1,0
298,48959.0,2,1.0,1.0,50.0,1,135,1,0,0,0,1,0,1.5,20.0,1,0
299,3780.0,3,1.0,0.0,50.0,1,11,1,0,0,0,1,0,1.0,17.0,1,0
300,28598.0,5,1.0,2.0,81.0,1,15,1,0,0,0,1,0,1.0,19.0,1,0
301,8220.0,4,1.0,2.0,31.0,4,96,1,0,0,0,1,0,1.5,18.0,0,1
302,3508.0,4,1.0,2.0,50.0,2,203,1,0,0,0,1,0,1.0,15.0,0,1
303,68915.0,4,1.0,1.0,50.0,4,88,1,0,0,0,1,0,1.0,13.0,0,1
304,16742.0,4,2.0,2.0,150.0,3,75,1,0,0,0,1,0,2.5,18.0,1,0
305,38531.0,6,3.0,4.0,50.0,4,2,1,0,0,0,1,0,1.0,9.0,1,0
306,23411.0,3,1.0,2.0,28.0,2,128,1,0,0,0,1,0,1.0,19.0,0,1
307,25392.0,4,2.0,2.0,100.0,2,0,1,0,0,0,1,0,2.0,8.0,1,0
308,68915.0,3,1.0,2.0,22.0,3,185,1,0,0,0,1,0,1.0,14.0,1,0
309,24405.0,4,2.0,3.0,32.0,6,18,1,0,0,0,1,0,1.5,20.0,0,1
310,3508.0,7,3.0,3.0,40.0,1,160,1,0,0,0,1,0,3.0,19.0,1,0
311,5541.0,4,1.0,2.0,180.0,2,27,1,0,0,0,1,0,1.0,17.0,1,0
312,48959.0,5,2.0,3.0,60.0,1,35,1,0,0,0,1,0,1.0,11.0,1,0
313,15856.0,4,2.0,2.0,35.0,1,151,1,0,0,0,1,0,1.0,14.0,1,0
314,10257.0,2,2.0,2.0,49.0,7,10,1,0,0,0,1,0,1.0,12.0,1,0
315,25345.0,4,1.0,1.0,66.0,2,149,1,0,0,0,1,0,1.0,19.0,0,1
316,80939.0,4,1.0,2.0,46.0,2,38,1,0,0,0,1,0,1.0,18.0,1,0
317,32190.0,2,1.0,1.0,41.0,3,238,1,0,0,0,1,0,1.0,15.0,1,0
318,23411.0,3,1.0,2.0,48.0,3,75,1,0,0,0,1,0,1.0,20.0,1,0
319,23411.0,2,1.0,1.0,35.0,2,5,0,0,1,0,0,1,1.0,18.0,1,0
320,15856.0,4,2.0,4.0,79.0,1,0,1,0,0,0,1,0,1.0,4.0,1,0
321,165084.0,1,1.0,1.0,60.0,1,1,0,0,1,0,1,0,1.0,5.0,1,0
322,165084.0,2,1.0,1.0,120.0,1,1,0,0,1,0,1,0,1.0,7.0,1,0
323,165084.0,2,1.0,2.0,90.0,1,0,0,0,1,0,1,0,1.0,4.0,1,0
324,165084.0,3,1.0,2.0,170.0,1,1,0,0,1,0,1,0,1.0,4.0,1,0
325,165084.0,4,1.0,3.0,160.0,1,1,0,0,1,0,1,0,1.0,7.0,1,0
326,165084.0,4,1.0,3.0,180.0,1,2,0,0,1,0,1,0,2.0,7.0,1,0
327,23411.0,2,1.0,1.0,19.0,1,139,0,0,1,0,0,1,1.0,20.0,1,0
328,80939.0,3,2.0,2.0,90.0,2,257,1,0,0,0,1,0,1.0,20.0,0,1
329,22164.0,4,1.0,1.0,263.0,1,574,1,0,0,0,1,0,1.0,20.0,0,1
330,16742.0,2,1.0,1.0,34.0,1,75,1,0,0,0,1,0,1.0,20.0,0,1
331,165084.0,4,1.0,2.0,136.0,2,83,1,0,0,0,1,0,1.0,19.0,0,1
332,3509.0,2,1.0,1.0,63.0,1,8,0,0,1,0,1,0,1.0,14.0,1,0
333,32190.0,4,1.0,3.0,100.0,1,0,0,0,1,0,1,0,1.0,0.0,1,0
334,6160.0,2,1.0,2.0,27.0,2,142,1,0,0,0,1,0,1.0,19.0,1,0
335,165084.0,2,2.0,3.0,40.0,1,6,1,0,0,0,1,0,1.5,18.0,1,0
336,33086.0,4,1.0,2.0,85.0,3,203,1,0,0,0,1,0,1.5,20.0,0,1
337,33086.0,3,1.0,1.0,80.0,3,203,1,0,0,0,1,0,1.0,19.0,0,1
338,68915.0,4,1.0,1.0,29.0,2,153,1,0,0,0,1,0,1.0,20.0,0,1
339,68915.0,7,2.0,2.0,73.0,4,384,1,0,0,0,1,0,1.0,19.0,0,1
340,24405.0,6,3.0,5.0,250.0,3,35,1,0,0,0,1,0,2.5,18.0,1,0
341,15856.0,2,1.0,0.0,29.0,2,42,1,0,0,0,1,0,1.0,19.0,1,0
342,8622.0,2,1.0,1.0,34.0,2,154,1,0,0,0,1,0,1.5,16.0,0,1
343,68915.0,2,1.0,1.0,26.0,1,263,0,0,1,0,0,1,1.0,19.0,1,0
344,25392.0,3,3.0,2.0,40.0,3,3,1,0,0,0,1,0,1.0,20.0,1,0
345,1035.0,2,1.0,1.0,17.0,3,5,0,0,1,0,1,0,1.0,7.0,1,0
346,80939.0,4,1.0,2.0,39.0,1,112,1,0,0,0,1,0,1.0,19.0,1,0
347,10103.0,3,1.0,2.0,75.0,2,22,1,0,0,0,1,0,1.0,18.0,0,1
348,1035.0,1,1.0,1.0,18.0,3,9,0,0,1,0,1,0,0.5,11.0,1,0
349,165084.0,5,2.0,2.0,65.0,1,339,1,0,0,0,1,0,1.0,20.0,0,1
350,25392.0,4,2.0,3.0,48.0,2,11,1,0,0,0,1,0,1.0,13.0,1,0
351,3906.0,3,2.0,2.0,34.0,2,131,1,0,0,0,1,0,1.0,19.0,0,1
352,165084.0,2,1.0,1.0,93.0,1,463,1,0,0,0,1,0,1.0,8.0,1,0
353,354.0,5,3.0,3.0,100.0,5,33,1,0,0,0,1,0,2.0,18.0,0,1
354,165084.0,4,1.0,1.0,58.0,3,127,1,0,0,0,1,0,1.0,18.0,1,0
355,25345.0,6,2.0,3.0,258.0,3,0,1,0,0,0,1,0,2.0,13.0,1,0
356,23411.0,7,2.0,4.0,55.0,1,97,1,0,0,0,1,0,2.5,20.0,0,1
357,12424.0,4,2.0,3.0,81.0,1,117,1,0,0,0,1,0,1.0,19.0,0,1
358,25345.0,6,1.0,1.0,39.0,2,115,1,0,0,0,1,0,2.0,17.0,0,1
359,33086.0,6,2.0,3.0,72.0,2,67,1,0,0,0,1,0,1.0,18.0,1,0
360,25345.0,4,2.0,3.0,54.0,1,476,1,0,0,0,1,0,1.5,19.0,0,1
361,28598.0,6,2.0,2.0,29.0,2,196,1,0,0,0,1,0,1.0,19.0,1,0
362,28598.0,4,1.0,1.0,31.0,2,188,1,0,0,0,1,0,1.0,19.0,1,0
363,24405.0,2,1.0,1.0,55.0,2,94,1,0,0,0,1,0,1.0,19.0,0,1
364,10257.0,3,1.0,2.0,28.0,2,243,1,0,0,0,1,0,1.5,19.0,0,1
365,33086.0,6,2.0,3.0,215.0,2,51,1,0,0,0,1,0,2.0,16.0,0,1
366,23411.0,4,1.0,1.0,42.0,2,65,1,0,0,0,1,0,1.0,20.0,1,0
367,165084.0,2,1.0,1.0,39.0,2,402,1,0,0,0,1,0,1.5,18.0,1,0
368,32190.0,2,1.0,1.0,35.0,7,11,1,0,0,0,1,0,1.0,18.0,1,0
369,165084.0,5,2.0,3.0,70.0,2,176,1,0,0,0,1,0,1.5,20.0,0,1
370,48959.0,3,1.0,2.0,40.0,2,32,1,0,0,0,1,0,1.5,19.0,0,1
371,8622.0,3,1.0,1.0,56.0,4,87,1,0,0,0,1,0,1.0,19.0,1,0
372,23411.0,5,2.0,2.0,146.0,1,89,1,0,0,0,1,0,1.5,19.0,1,0
373,80939.0,2,1.0,1.0,30.0,2,218,1,0,0,0,1,0,1.0,19.0,0,1
374,2683.0,3,2.0,2.0,25.0,4,1,1,0,0,0,1,0,1.0,15.0,1,0
375,5894.0,5,2.0,4.0,76.0,1,0,1,0,0,0,1,0,1.0,8.0,1,0
376,10552.0,2,1.0,1.0,71.0,3,60,1,0,0,0,1,0,1.0,14.0,1,0
377,5894.0,6,2.0,0.0,31.0,1,165,1,0,0,0,1,0,1.0,14.0,0,1
378,24405.0,2,1.0,1.0,36.0,2,315,1,0,0,0,1,0,1.0,17.0,0,1
379,2591.0,2,1.0,2.0,25.0,7,57,1,0,0,0,1,0,1.0,13.0,0,1
380,5541.0,4,1.0,2.0,30.0,7,3,1,0,0,0,1,0,1.5,10.0,1,0
381,10257.0,12,6.0,7.0,150.0,2,12,1,0,0,0,1,0,2.5,14.0,1,0
382,24405.0,4,1.0,1.0,43.0,3,68,1,0,0,0,1,0,1.0,10.0,0,1
383,2591.0,4,1.0,1.0,24.0,3,133,1,0,0,0,1,0,1.5,19.0,0,1
384,23411.0,4,2.0,2.0,53.0,3,24,1,0,0,0,1,0,1.5,19.0,0,1
385,33086.0,4,1.0,2.0,49.0,2,360,1,0,0,0,1,0,1.0,20.0,0,1
386,165084.0,5,1.0,4.0,29.0,1,386,1,0,0,0,1,0,1.0,16.0,1,0
387,10257.0,2,1.0,1.0,25.0,2,411,1,0,0,0,1,0,1.0,18.0,1,0
388,28598.0,4,1.0,1.0,28.0,1,270,1,0,0,0,1,0,1.0,20.0,1,0
389,80939.0,4,2.0,2.0,120.0,1,366,1,0,0,0,1,0,2.0,20.0,0,1
390,33086.0,2,1.0,1.0,31.0,2,191,0,0,1,0,1,0,1.0,18.0,0,1
391,24405.0,9,4.0,6.0,130.0,2,108,1,0,0,0,1,0,1.5,17.0,1,0
392,3509.0,3,1.0,2.0,29.0,2,65,1,0,0,0,1,0,1.0,19.0,1,0
393,25345.0,8,3.0,6.0,120.0,3,115,1,0,0,0,1,0,2.5,17.0,0,1
394,48959.0,4,1.0,1.0,35.0,3,18,1,0,0,0,1,0,1.0,17.0,1,0
395,68915.0,2,1.0,1.0,31.0,1,305,0,0,1,0,0,1,1.0,18.0,1,0
396,32190.0,4,2.0,1.0,45.0,20,125,1,0,0,0,1,0,1.0,18.0,0,1
397,68915.0,6,3.0,4.0,40.0,90,240,1,0,0,0,1,0,1.0,20.0,0,1
398,68915.0,6,3.0,4.0,72.0,2,3,1,0,0,0,1,0,1.0,11.0,1,0
399,165084.0,4,1.0,2.0,39.0,1,361,1,0,0,0,1,0,1.0,18.0,0,1
400,38531.0,3,1.0,1.0,32.0,3,102,1,0,0,0,1,0,1.5,14.0,1,0
401,12424.0,6,2.0,3.0,56.0,2,69,1,0,0,0,1,0,2.0,13.0,1,0
402,48959.0,1,1.0,1.0,24.0,1,54,0,0,1,0,0,1,1.5,17.0,1,0
403,8622.0,2,1.0,1.0,58.0,2,299,1,0,0,0,1,0,1.0,8.0,0,1
404,33086.0,1,1.0,1.0,12.0,60,1,1,0,0,0,1,0,1.0,17.0,1,0
405,2995.0,4,2.0,2.0,60.0,3,0,1,0,0,0,1,0,1.0,8.0,1,0
406,10257.0,2,1.0,1.0,20.0,1,133,1,0,0,0,1,0,1.0,12.0,1,0
407,68915.0,3,1.0,1.0,50.0,3,10,1,0,0,0,1,0,1.0,13.0,1,0
408,16742.0,4,2.0,3.0,55.0,2,93,1,0,0,0,1,0,1.0,19.0,0,1
409,80939.0,2,1.0,2.0,35.0,2,120,1,0,0,0,1,0,1.0,20.0,1,0
410,16742.0,3,1.0,4.0,39.0,2,18,1,0,0,0,1,0,1.0,19.0,1,0
411,32190.0,2,1.0,1.0,66.0,2,270,1,0,0,0,1,0,1.0,19.0,1,0
412,10257.0,4,2.0,3.0,119.0,2,79,1,0,0,0,1,0,1.0,19.0,0,1
413,165084.0,4,1.0,1.0,98.0,3,304,1,0,0,0,1,0,1.0,20.0,0,1
414,32190.0,2,1.0,1.0,115.0,2,1,1,0,0,0,1,0,1.0,20.0,1,0
415,80939.0,4,2.0,0.0,39.0,3,2,1,0,0,0,1,0,1.0,19.0,1,0
416,38531.0,6,2.0,6.0,45.0,2,85,1,0,0,0,1,0,1.0,20.0,1,0
417,68915.0,6,2.0,2.0,45.0,1,342,1,0,0,0,1,0,1.0,20.0,1,0
418,165084.0,2,1.0,0.0,56.0,2,130,1,0,0,0,1,0,1.0,17.0,0,1
419,1035.0,4,2.0,2.0,100.0,7,0,1,0,0,0,1,0,1.0,5.0,1,0
420,23411.0,5,2.0,2.0,47.0,2,120,1,0,0,0,1,0,1.0,20.0,0,1
421,12424.0,4,2.0,3.0,50.0,2,87,1,0,0,0,1,0,1.0,17.0,0,1
422,4603.0,6,2.0,0.0,65.0,1,0,1,0,0,0,1,0,1.0,19.0,1,0
423,33086.0,6,1.0,2.0,54.0,1,315,1,0,0,0,1,0,1.0,19.0,1,0
424,15856.0,4,1.0,1.0,29.0,5,33,1,0,0,0,1,0,1.0,13.0,1,0
425,32190.0,3,2.0,3.0,50.0,4,3,1,0,0,0,1,0,1.0,18.0,1,0
426,32190.0,3,2.0,2.0,120.0,1,0,1,0,0,0,1,0,1.0,6.0,1,0
427,33086.0,7,2.0,4.0,80.0,3,103,1,0,0,0,1,0,2.0,18.0,0,1
428,48959.0,6,2.0,4.0,47.0,3,3,1,0,0,0,1,0,1.5,19.0,1,0
429,48959.0,2,1.0,2.0,22.0,60,0,1,0,0,0,1,0,1.0,10.0,1,0
430,6160.0,4,1.0,4.0,30.0,1,64,1,0,0,0,1,0,1.0,15.0,0,1
431,25392.0,3,1.0,2.0,36.0,4,10,1,0,0,0,1,0,1.0,15.0,1,0
432,165084.0,2,1.0,1.0,61.0,1,38,1,0,0,0,1,0,1.0,18.0,1,0
433,165084.0,6,1.0,4.0,50.0,1,149,1,0,0,0,1,0,1.0,18.0,0,1
434,165084.0,4,2.0,3.0,145.0,4,15,1,0,0,0,1,0,1.0,7.0,1,0
435,165084.0,16,1.0,8.0,59.0,1,53,0,0,1,0,1,0,1.0,5.0,1,0
436,25345.0,2,1.0,1.0,30.0,1,118,0,0,1,0,0,1,1.0,9.0,0,1
437,25392.0,3,1.0,2.0,30.0,1,95,1,0,0,0,1,0,1.0,18.0,1,0
438,5894.0,4,2.0,3.0,72.0,1,0,1,0,0,0,1,0,1.0,8.0,1,0
439,16742.0,4,1.0,1.0,34.0,2,117,1,0,0,0,1,0,1.0,18.0,0,1
440,25392.0,5,1.0,3.0,23.0,2,43,1,0,0,0,1,0,1.0,17.0,1,0
441,68915.0,3,1.0,2.0,39.0,2,301,1,0,0,0,1,0,1.0,17.0,1,0
442,4603.0,6,3.0,4.0,49.0,2,10,1,0,0,0,1,0,2.5,14.0,1,0
443,80939.0,2,1.0,1.0,38.0,2,50,1,0,0,0,1,0,1.0,14.0,1,0
444,80939.0,4,2.0,4.0,72.0,2,74,1,0,0,0,1,0,1.0,9.0,1,0
445,8220.0,4,2.0,3.0,44.0,4,0,1,0,0,0,1,0,1.0,8.0,1,0
446,38531.0,4,1.0,2.0,30.0,2,178,1,0,0,0,1,0,1.0,16.0,0,1
447,68915.0,6,2.0,3.0,42.0,3,180,1,0,0,0,1,0,1.0,19.0,0,1
448,33086.0,7,2.0,5.0,91.0,1,192,1,0,0,0,1,0,1.5,20.0,1,0
449,38531.0,5,2.0,3.0,44.0,5,20,1,0,0,0,1,0,1.0,18.0,0,1
450,32190.0,4,2.0,3.0,65.0,1,9,1,0,0,0,1,0,1.5,14.0,1,0
451,165084.0,2,1.0,2.0,32.0,2,88,0,0,1,0,1,0,1.5,20.0,1,0
452,165084.0,6,2.0,3.0,143.0,2,307,1,0,0,0,1,0,1.0,20.0,0,1
453,48959.0,5,2.0,3.0,47.0,4,22,1,0,0,0,1,0,1.5,19.0,1,0
454,15856.0,5,2.0,3.0,33.0,3,32,1,0,0,0,1,0,1.0,11.0,1,0
455,25392.0,2,1.0,1.0,28.0,3,141,1,0,0,0,1,0,1.0,16.0,0,1
456,66.0,3,1.0,2.0,31.0,1,343,1,0,0,0,1,0,1.0,15.0,1,0
457,48959.0,2,1.0,1.0,33.0,20,7,1,0,0,0,1,0,1.0,9.0,1,0
458,15856.0,1,1.0,1.0,19.0,7,7,0,0,1,0,1,0,1.5,17.0,0,1
459,15856.0,1,1.0,1.0,18.0,7,3,0,0,1,0,0,1,1.0,15.0,0,1
460,165084.0,3,1.0,2.0,48.0,1,184,1,0,0,0,1,0,1.0,12.0,1,0
461,38531.0,2,1.0,1.0,45.0,1,224,0,0,1,0,1,0,1.5,15.0,1,0
462,165084.0,6,2.0,3.0,75.0,1,1,1,0,0,0,1,0,1.0,7.0,1,0
463,10257.0,6,3.0,3.0,90.0,5,0,1,0,0,0,1,0,1.5,6.0,1,0
464,8220.0,4,2.0,3.0,23.0,2,39,1,0,0,0,1,0,1.0,18.0,1,0
465,165084.0,3,1.0,3.0,49.0,2,43,1,0,0,0,1,0,1.0,10.0,0,1
466,32190.0,2,1.0,1.0,35.0,2,110,1,0,0,0,1,0,1.0,17.0,1,0
467,23411.0,4,1.0,4.0,38.0,3,28,1,0,0,0,1,0,1.0,20.0,1,0
468,25345.0,4,1.0,2.0,50.0,1,0,1,0,0,0,1,0,1.0,8.0,1,0
469,38531.0,3,2.0,1.0,100.0,2,19,1,0,0,0,1,0,1.5,14.0,1,0
470,8220.0,6,2.0,2.0,41.0,3,39,1,0,0,0,1,0,1.0,19.0,1,0
471,10103.0,2,1.0,1.0,27.0,1,213,0,0,1,0,0,1,1.0,13.0,0,1
472,1035.0,4,2.0,3.0,40.0,1,44,1,0,0,0,1,0,1.0,18.0,1,0
473,68915.0,4,1.0,2.0,40.0,3,19,1,0,0,0,1,0,1.0,19.0,0,1
474,80939.0,4,1.0,3.0,100.0,2,2,1,0,0,0,1,0,1.0,19.0,1,0
475,3780.0,2,1.0,1.0,36.0,3,17,0,0,1,0,0,1,1.5,15.0,1,0
476,80939.0,4,1.0,3.0,100.0,2,0,1,0,0,0,1,0,1.0,19.0,1,0
477,22164.0,4,1.0,3.0,100.0,2,2,1,0,0,0,1,0,1.0,19.0,1,0
478,80939.0,4,1.0,3.0,100.0,2,3,1,0,0,0,1,0,1.0,19.0,1,0
479,80939.0,4,1.0,3.0,100.0,2,0,1,0,0,0,1,0,1.0,19.0,1,0
480,80939.0,4,1.0,3.0,100.0,2,5,1,0,0,0,1,0,1.0,19.0,1,0
481,80939.0,4,1.0,3.0,100.0,2,4,1,0,0,0,1,0,1.0,19.0,1,0
482,23411.0,4,2.0,2.0,39.0,2,20,1,0,0,0,1,0,1.5,15.0,1,0
483,38531.0,3,1.0,3.0,40.0,3,33,1,0,0,0,1,0,1.0,12.0,1,0
484,23411.0,4,1.0,2.0,35.0,2,31,1,0,0,0,1,0,1.0,18.0,0,1
485,165084.0,3,1.0,2.0,100.0,2,52,1,0,0,0,1,0,1.0,17.0,1,0
486,38531.0,4,1.0,1.0,91.0,1,373,1,0,0,0,1,0,1.5,10.0,1,0
487,25392.0,2,1.0,1.0,80.0,1,0,1,0,0,0,1,0,1.0,7.0,1,0
488,3509.0,3,1.0,2.0,40.0,1,48,1,0,0,0,1,0,1.0,12.0,1,0
489,3780.0,4,1.0,2.0,23.0,4,3,1,0,0,0,1,0,1.0,15.0,1,0
490,8220.0,5,1.0,2.0,30.0,5,87,1,0,0,0,1,0,1.0,19.0,1,0
491,15856.0,2,1.0,1.0,43.0,1,121,1,0,0,0,1,0,1.0,19.0,0,1
492,28598.0,3,1.0,2.0,40.0,1,164,1,0,0,0,1,0,1.0,19.0,0,1
493,48959.0,4,2.0,3.0,22.0,2,190,1,0,0,0,1,0,1.0,13.0,0,1
494,80939.0,2,1.0,1.0,25.0,2,184,1,0,0,0,1,0,1.5,9.0,0,1
495,33086.0,3,1.0,2.0,41.0,4,360,1,0,0,0,1,0,1.0,17.0,0,1
496,10257.0,5,2.0,3.0,36.0,2,15,1,0,0,0,1,0,1.0,10.0,1,0
497,48959.0,3,1.0,2.0,60.0,20,1,1,0,0,0,1,0,1.0,11.0,1,0
498,80939.0,6,2.0,4.0,39.0,1,129,1,0,0,0,1,0,1.0,18.0,0,1
499,8622.0,3,2.0,3.0,60.0,20,0,1,0,0,0,1,0,2.0,12.0,1,0
500,32190.0,3,1.0,1.0,300.0,1,25,1,0,0,0,1,0,1.0,13.0,1,0
501,10552.0,3,1.0,1.0,40.0,2,7,1,0,0,0,1,0,1.0,9.0,1,0
502,33086.0,2,1.0,1.0,55.0,3,0,1,0,0,0,1,0,1.0,8.0,1,0
503,15856.0,11,2.0,6.0,42.0,4,129,1,0,0,0,1,0,1.5,19.0,1,0
504,80939.0,6,2.0,4.0,38.0,1,381,1,0,0,0,1,0,1.0,17.0,1,0
505,165084.0,2,1.0,1.0,40.0,2,325,1,0,0,0,1,0,1.0,17.0,0,1
506,33086.0,6,3.0,5.0,91.0,2,75,1,0,0,0,1,0,2.0,18.0,1,0
507,28598.0,5,1.0,2.0,78.0,1,10,1,0,0,0,1,0,1.0,19.0,1,0
508,28598.0,4,1.0,2.0,47.0,2,168,1,0,0,0,1,0,1.0,9.0,1,0
509,38531.0,9,4.0,6.0,50.0,2,142,1,0,0,0,1,0,1.5,17.0,1,0
510,38531.0,2,1.0,1.0,29.0,2,217,1,0,0,0,1,0,1.0,19.0,1,0
511,165084.0,2,1.0,1.0,100.0,30,3,0,0,1,0,1,0,1.0,7.0,1,0
512,28598.0,2,1.0,2.0,86.0,1,164,1,0,0,0,1,0,1.5,20.0,0,1
513,23411.0,2,1.0,2.0,27.0,1,8,1,0,0,0,1,0,1.0,15.0,1,0
514,2683.0,4,1.0,4.0,40.0,4,11,1,0,0,0,1,0,1.0,20.0,1,0
515,4509.0,2,1.0,1.0,38.0,1,2,1,0,0,0,1,0,1.0,10.0,1,0
516,38531.0,6,2.0,3.0,28.0,2,316,1,0,0,0,1,0,1.0,19.0,0,1
517,10552.0,6,3.0,6.0,350.0,3,0,1,0,0,0,1,0,3.5,9.0,1,0
518,5894.0,4,1.0,1.0,26.0,1,47,1,0,0,0,1,0,1.0,15.0,1,0
519,23411.0,6,2.0,6.0,120.0,2,0,1,0,0,0,1,0,1.0,8.0,1,0
520,32190.0,2,1.0,1.0,90.0,5,0,1,0,0,0,1,0,1.0,8.0,1,0
521,8622.0,4,1.0,2.0,60.0,3,0,1,0,0,0,1,0,1.0,7.0,1,0
522,25392.0,2,1.0,2.0,28.0,4,1,1,0,0,0,1,0,1.0,8.0,1,0
523,25345.0,6,1.0,3.0,60.0,2,159,1,0,0,0,1,0,1.0,16.0,1,0
524,10552.0,2,1.0,1.0,48.0,7,61,1,0,0,0,1,0,1.0,17.0,1,0
525,8220.0,4,1.0,1.0,25.0,3,124,1,0,0,0,1,0,1.0,14.0,1,0
526,48959.0,2,1.0,1.0,44.0,3,39,1,0,0,0,1,0,1.0,15.0,0,1
527,48959.0,4,2.0,2.0,50.0,4,20,1,0,0,0,1,0,1.0,17.0,0,1
528,48959.0,1,1.0,1.0,20.0,1,5,1,0,0,0,1,0,1.0,4.0,1,0
529,165084.0,1,1.0,6.0,22.0,1,26,0,0,0,1,0,1,1.0,12.0,1,0
530,11762.0,5,2.0,2.0,42.0,1,22,1,0,0,0,1,0,1.0,18.0,0,1
531,8220.0,2,1.0,1.0,40.0,3,0,1,0,0,0,1,0,1.0,11.0,1,0
532,68915.0,4,1.0,2.0,67.0,2,59,1,0,0,0,1,0,1.0,19.0,0,1
533,1035.0,6,1.0,1.0,45.0,3,2,1,0,0,0,1,0,1.0,19.0,1,0
534,10257.0,2,1.0,2.0,20.0,2,55,1,0,0,0,1,0,1.0,16.0,1,0
535,48959.0,2,2.0,1.0,13.0,1,35,0,0,1,0,0,1,1.0,12.0,1,0
536,33086.0,2,1.0,1.0,44.0,2,238,1,0,0,0,1,0,1.0,14.0,0,1
537,4603.0,2,1.0,1.0,16.0,4,181,0,0,1,0,0,1,2.0,17.0,1,0
538,80939.0,2,1.0,2.0,33.0,2,168,1,0,0,0,1,0,1.0,19.0,0,1
539,48959.0,5,2.0,3.0,40.0,2,145,1,0,0,0,1,0,1.0,19.0,1,0
540,23411.0,2,1.0,1.0,25.0,4,4,1,0,0,0,1,0,1.0,15.0,1,0
541,8220.0,3,2.0,2.0,50.0,1,7,1,0,0,0,1,0,1.0,11.0,1,0
542,1918.0,4,1.0,1.0,50.0,3,1,1,0,0,0,1,0,1.0,18.0,1,0
543,23411.0,4,1.0,2.0,26.0,3,75,1,0,0,0,1,0,1.0,19.0,0,1
544,10257.0,4,2.0,3.0,50.0,3,37,1,0,0,0,1,0,1.5,20.0,0,1
545,48959.0,1,1.0,1.0,28.0,1,2,0,0,1,0,0,1,1.0,15.0,1,0
546,10257.0,2,1.0,1.0,35.0,3,0,0,0,1,0,1,0,1.0,9.0,1,0
547,10257.0,5,2.0,3.0,55.0,2,19,1,0,0,0,1,0,1.5,12.0,1,0
548,2591.0,2,1.0,1.0,40.0,1,5,1,0,0,0,1,0,1.0,13.0,1,0
549,1918.0,6,2.0,3.0,93.0,2,14,1,0,0,0,1,0,1.5,19.0,1,0
550,23411.0,2,1.0,1.0,30.0,2,2,0,0,1,0,0,1,1.0,12.0,1,0
551,48959.0,4,1.0,3.0,30.0,2,0,1,0,0,0,1,0,1.0,11.0,1,0
552,25392.0,2,1.0,1.0,60.0,30,0,1,0,0,0,1,0,1.0,9.0,1,0
553,38531.0,4,1.0,1.0,37.0,1,219,1,0,0,0,1,0,1.0,16.0,0,1
554,23411.0,2,1.0,0.0,32.0,2,173,1,0,0,0,1,0,1.0,10.0,1,0
555,38531.0,3,1.0,2.0,44.0,2,86,1,0,0,0,1,0,1.0,16.0,0,1
556,3509.0,3,1.0,2.0,50.0,1,0,1,0,0,0,1,0,1.0,4.0,1,0
557,16742.0,1,1.0,1.0,39.0,4,1,1,0,0,0,1,0,1.0,9.0,1,0
558,165084.0,2,1.0,2.0,29.0,3,72,1,0,0,0,1,0,1.0,16.0,1,0
559,68915.0,3,1.0,2.0,70.0,2,113,1,0,0,0,1,0,1.0,17.0,0,1
560,68915.0,2,1.0,1.0,34.0,2,133,1,0,0,0,1,0,1.0,13.0,1,0
561,8622.0,4,1.0,1.0,32.0,3,82,1,0,0,0,1,0,1.0,19.0,0,1
562,25345.0,2,1.0,1.0,60.0,1,231,1,0,0,0,1,0,1.0,18.0,0,1
563,354.0,4,2.0,4.0,25.0,4,0,1,0,0,0,1,0,2.0,6.0,1,0
564,2683.0,2,1.0,1.0,33.0,3,173,1,0,0,0,1,0,1.0,18.0,1,0
565,23411.0,5,1.0,1.0,30.0,5,1,1,0,0,0,1,0,1.0,18.0,1,0
