,id,host_is_superhost,neighbourhood_cleansed,accommodates,bedrooms,beds,price,minimum_nights,number_of_reviews,Home or apt,Hotel room,Private room,Shared room,Private Bath,Shared Bath,bathrooms_number,amenities
2875,24745931,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,5,2.0,4.0,60.0,1,39,1,0,0,0,1,0,1.0,20.0
2876,24749197,t,ΑΜΠΕΛΟΚΗΠΟΙ,2,1.0,1.0,55.0,2,108,1,0,0,0,1,0,1.0,16.0
2877,24751809,t,ΝΕΟΣ ΚΟΣΜΟΣ,6,2.0,3.0,99.0,2,150,1,0,0,0,1,0,1.5,18.0
2878,24753493,f,ΓΟΥΔΙ,3,1.0,2.0,28.0,29,8,1,0,0,0,1,0,1.0,18.0
2879,24765400,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,3,1.0,1.0,73.0,1,72,1,0,0,0,1,0,1.0,7.0
2880,24769193,f,ΚΟΛΩΝΟΣ,6,2.0,4.0,56.0,2,103,1,0,0,0,1,0,1.0,19.0
2881,24770986,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,28.0,3,57,1,0,0,0,1,0,1.0,10.0
2882,24771418,t,ΑΚΡΟΠΟΛΗ,6,2.0,5.0,89.0,1,158,1,0,0,0,1,0,1.0,18.0
2883,24778753,f,ΚΟΛΩΝΑΚΙ,4,1.0,2.0,95.0,2,22,1,0,0,0,1,0,1.0,20.0
2884,24779365,t,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2,1.0,2.0,28.0,2,146,1,0,0,0,1,0,1.0,12.0
2885,24784621,t,ΘΗΣΕΙΟ,2,1.0,1.0,36.0,5,126,1,0,0,0,1,0,1.0,16.0
2886,24784822,t,ΠΑΤΗΣΙΑ,5,2.0,2.0,35.0,1,49,1,0,0,0,1,0,1.0,18.0
2887,24787515,t,ΝΕΟΣ ΚΟΣΜΟΣ,2,1.0,2.0,30.0,3,127,1,0,0,0,1,0,1.0,19.0
2888,24789511,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2,1.0,1.0,32.0,2,79,1,0,0,0,1,0,1.0,19.0
2889,24791264,f,ΠΕΤΡΑΛΩΝΑ,3,1.0,1.0,30.0,1,29,1,0,0,0,1,0,1.0,18.0
2890,24793263,f,ΝΕΟΣ ΚΟΣΜΟΣ,2,1.0,1.0,40.0,2,1,0,0,1,0,0,1,1.0,18.0
2891,24801304,f,ΠΑΓΚΡΑΤΙ,4,1.0,1.0,50.0,2,12,1,0,0,0,1,0,1.0,16.0
2892,24802481,t,ΚΟΛΩΝΟΣ,2,1.0,1.0,35.0,2,148,1,0,0,0,1,0,1.0,18.0
2893,24804202,f,ΝΕΟΣ ΚΟΣΜΟΣ,6,3.0,3.0,68.0,1,19,1,0,0,0,1,0,2.0,16.0
2894,24818083,f,ΚΥΨΕΛΗ,2,1.0,1.0,30.0,2,2,1,0,0,0,1,0,1.0,18.0
2895,24818462,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,2.0,39.0,1,64,1,0,0,0,1,0,1.0,18.0
2896,24819547,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,8,3.0,5.0,450.0,2,40,1,0,0,0,1,0,3.5,7.0
2897,24819594,t,ΝΙΡΒΑΝΑ,2,1.0,1.0,30.0,1,36,1,0,0,0,1,0,1.0,19.0
2898,24821765,f,ΚΟΛΩΝΟΣ,7,2.0,3.0,45.0,2,0,1,0,0,0,1,0,2.0,8.0
2899,24823003,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,4,1.0,2.0,29.0,1,9,1,0,0,0,1,0,1.0,13.0
2900,24823302,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,1.0,91.0,1,42,1,0,0,0,1,0,1.0,17.0
2901,24825239,f,ΑΜΠΕΛΟΚΗΠΟΙ,4,2.0,4.0,56.0,2,2,1,0,0,0,1,0,1.0,18.0
2902,24827939,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,1.0,91.0,1,33,1,0,0,0,1,0,1.0,17.0
2903,24838108,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2,1.0,1.0,45.0,2,12,1,0,0,0,1,0,1.0,19.0
2904,24850243,t,ΠΕΤΡΑΛΩΝΑ,3,1.0,2.0,46.0,2,116,1,0,0,0,1,0,1.0,19.0
2905,24852173,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,32.0,2,108,0,0,1,0,0,1,1.5,14.0
2906,24853914,f,ΑΜΠΕΛΟΚΗΠΟΙ,6,3.0,5.0,90.0,2,5,1,0,0,0,1,0,1.0,14.0
2907,24859546,t,ΙΛΙΣΙΑ,4,1.0,2.0,46.0,2,48,1,0,0,0,1,0,1.5,20.0
2908,24861763,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,1.0,48.0,2,41,1,0,0,0,1,0,1.0,16.0
2909,24863420,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,4,1.0,1.0,37.0,2,112,1,0,0,0,1,0,1.0,18.0
2910,24869040,t,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,4,1.0,1.0,25.0,1,100,1,0,0,0,1,0,1.0,19.0
2911,24878335,f,ΠΟΛΥΓΩΝΟ,2,1.0,2.0,28.0,5,0,1,0,0,0,1,0,1.5,11.0
2912,24880934,t,ΙΛΙΣΙΑ,4,1.0,2.0,49.0,2,6,1,0,0,0,1,0,1.0,18.0
2913,24903281,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,8,4.0,5.0,518.0,2,54,1,0,0,0,1,0,4.5,15.0
2914,24904236,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,6,2.0,3.0,73.0,1,110,1,0,0,0,1,0,2.0,20.0
2915,24911413,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,5,2.0,3.0,35.0,2,28,1,0,0,0,1,0,1.0,19.0
2916,24912217,t,ΖΑΠΠΕΙΟ,7,2.0,2.0,53.0,1,214,1,0,0,0,1,0,1.0,19.0
2917,24912601,t,ΣΤΑΔΙΟ,4,2.0,4.0,69.0,2,105,1,0,0,0,1,0,1.0,19.0
2918,24913383,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,2.0,3.0,69.0,2,6,1,0,0,0,1,0,1.0,19.0
2919,24913799,t,ΖΑΠΠΕΙΟ,7,2.0,3.0,385.0,1,229,1,0,0,0,1,0,1.0,19.0
2920,24914858,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2,1.0,1.0,80.0,2,8,1,0,0,0,1,0,1.0,20.0
2921,24930039,f,ΝΕΟΣ ΚΟΣΜΟΣ,6,2.0,2.0,63.0,2,0,1,0,0,0,1,0,1.5,12.0
2922,24930160,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,48.0,2,156,1,0,0,0,1,0,1.0,19.0
2923,24932985,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,2.0,2.0,57.0,2,134,1,0,0,0,1,0,1.0,19.0
2924,24934395,f,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,3,1.0,1.0,30.0,2,13,0,0,1,0,0,1,1.0,15.0
2925,24936729,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2,1.0,1.0,65.0,1,322,1,0,0,0,1,0,1.0,15.0
2926,24940514,f,ΚΟΛΩΝΑΚΙ,4,1.0,2.0,120.0,2,27,1,0,0,0,1,0,1.0,14.0
2927,24942511,f,ΛΥΚΑΒΗΤΤΟΣ,4,2.0,3.0,114.0,3,58,1,0,0,0,1,0,1.0,20.0
2928,24945385,f,ΠΑΓΚΡΑΤΙ,3,1.0,2.0,25.0,1,4,1,0,0,0,1,0,1.0,20.0
2929,24950993,t,ΠΑΓΚΡΑΤΙ,2,1.0,1.0,30.0,2,95,1,0,0,0,1,0,1.0,18.0
2930,24951180,t,ΑΚΡΟΠΟΛΗ,4,2.0,2.0,51.0,1,119,1,0,0,0,1,0,1.0,17.0
2931,24955353,t,ΘΗΣΕΙΟ,2,1.0,1.0,120.0,2,111,1,0,0,0,1,0,1.0,17.0
2932,24956558,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,9,4.0,7.0,150.0,2,9,1,0,0,0,1,0,3.0,17.0
2933,24966447,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,3,1.0,2.0,30.0,1,259,1,0,0,0,1,0,1.0,18.0
2934,24967363,t,ΠΕΤΡΑΛΩΝΑ,2,1.0,1.0,31.0,2,68,1,0,0,0,1,0,1.0,16.0
2935,24967871,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,1.0,2.0,59.0,2,12,1,0,0,0,1,0,1.0,19.0
2936,24973416,t,ΑΚΡΟΠΟΛΗ,3,1.0,1.0,40.0,3,75,1,0,0,0,1,0,1.0,19.0
2937,24977346,t,ΑΜΠΕΛΟΚΗΠΟΙ,3,1.0,1.0,34.0,7,46,1,0,0,0,1,0,1.0,20.0
2938,24977601,t,ΚΟΛΩΝΑΚΙ,6,2.0,2.0,80.0,3,29,1,0,0,0,1,0,1.5,20.0
2939,24977735,f,ΑΜΠΕΛΟΚΗΠΟΙ,4,1.0,2.0,30.0,2,20,1,0,0,0,1,0,1.0,19.0
2940,24981338,f,ΝΕΟΣ ΚΟΣΜΟΣ,4,1.0,2.0,30.0,2,37,1,0,0,0,1,0,1.0,13.0
2941,24986072,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,0.0,89.0,2,73,1,0,0,0,1,0,1.0,18.0
2942,24988709,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,4,2.0,2.0,30.0,1,43,1,0,0,0,1,0,1.0,14.0
2943,24989766,f,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,4,2.0,2.0,63.0,4,13,1,0,0,0,1,0,2.0,20.0
2944,24991059,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,69.0,15,28,1,0,0,0,1,0,1.0,16.0
2945,24993881,t,ΝΙΡΒΑΝΑ,2,1.0,3.0,32.0,1,88,1,0,0,0,1,0,1.0,19.0
2946,24998130,f,ΕΛΛΗΝΟΡΩΣΩΝ,4,2.0,2.0,80.0,1,0,1,0,0,0,1,0,1.0,5.0
2947,25003158,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,4,2.0,3.0,48.0,3,64,1,0,0,0,1,0,1.0,17.0
2948,25007265,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,5,2.0,3.0,108.0,1,28,1,0,0,0,1,0,1.0,18.0
2949,25010225,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,3,1.0,2.0,67.0,1,33,1,0,0,0,1,0,1.0,19.0
2950,25010489,t,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,2,1.0,1.0,30.0,3,9,1,0,0,0,1,0,1.0,20.0
2951,25017442,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,51.0,2,150,1,0,0,0,1,0,1.0,17.0
2952,25018147,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,47.0,2,178,1,0,0,0,1,0,1.0,17.0
2953,25023166,f,ΚΟΛΩΝΟΣ,4,2.0,3.0,42.0,4,20,1,0,0,0,1,0,1.0,20.0
2954,25023777,f,ΝΕΟΣ ΚΟΣΜΟΣ,5,2.0,4.0,100.0,1,51,1,0,0,0,1,0,1.0,18.0
2955,25025198,f,ΑΜΠΕΛΟΚΗΠΟΙ,1,1.0,1.0,32.0,1,13,0,0,1,0,1,0,1.0,9.0
2956,25041070,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,7,3.0,3.0,74.0,1,14,1,0,0,0,1,0,1.5,19.0
2957,25048595,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,1.0,1.0,49.0,2,159,1,0,0,0,1,0,1.0,8.0
2958,25062470,t,ΚΟΛΩΝΑΚΙ,4,1.0,1.0,87.0,1,66,1,0,0,0,1,0,1.0,19.0
2959,25063558,t,ΚΟΛΩΝΑΚΙ,3,1.0,1.0,93.0,1,89,1,0,0,0,1,0,1.0,19.0
2960,25066302,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,45.0,2,135,1,0,0,0,1,0,1.0,19.0
2961,25067449,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,2.0,4.0,116.0,2,1,1,0,0,0,1,0,2.0,13.0
2962,25067479,t,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,4,1.0,2.0,45.0,2,14,1,0,0,0,1,0,1.0,19.0
2963,25076734,f,ΝΕΑ ΚΥΨΕΛΗ,4,1.0,1.0,40.0,2,27,1,0,0,0,1,0,1.0,8.0
2964,25088791,f,ΑΝΩ ΠΑΤΗΣΙΑ,2,1.0,2.0,15.0,5,2,0,0,1,0,0,1,1.0,17.0
2965,25093444,f,ΑΝΩ ΠΑΤΗΣΙΑ,3,1.0,2.0,28.0,1,36,1,0,0,0,1,0,1.0,18.0
2966,25093967,t,ΠΑΓΚΡΑΤΙ,4,2.0,2.0,55.0,4,34,1,0,0,0,1,0,1.0,20.0
2967,25125590,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,2.0,105.0,1,96,1,0,0,0,1,0,1.0,16.0
2968,25131528,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,5,2.0,4.0,50.0,2,0,1,0,0,0,1,0,1.0,18.0
2969,25135178,f,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,3,1.0,2.0,30.0,3,11,1,0,0,0,1,0,1.0,15.0
2970,25143672,f,ΝΕΟΣ ΚΟΣΜΟΣ,4,1.0,1.0,39.0,1,1,1,0,0,0,1,0,1.0,13.0
2971,25150819,t,ΠΑΓΚΡΑΤΙ,4,2.0,2.0,40.0,2,23,1,0,0,0,1,0,1.0,18.0
2972,25152284,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,2.0,3.0,62.0,1,43,1,0,0,0,1,0,1.0,16.0
2973,25153236,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2,1.0,1.0,25.0,2,33,0,0,1,0,1,0,1.0,20.0
2974,25158446,f,ΙΛΙΣΙΑ,2,1.0,1.0,80.0,1,0,0,0,1,0,0,1,1.0,13.0
2975,25158763,f,ΚΟΛΩΝΑΚΙ,2,1.0,2.0,70.0,1,0,0,0,1,0,0,1,1.0,13.0
2976,25159034,f,ΙΛΙΣΙΑ,1,1.0,1.0,50.0,1,0,0,0,1,0,0,1,1.0,13.0
2977,25160549,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2,1.0,1.0,25.0,2,36,0,0,1,0,1,0,1.0,19.0
2978,25171168,t,ΣΤΑΔΙΟ,2,1.0,1.0,45.0,4,125,1,0,0,0,1,0,1.0,16.0
2979,25173076,f,ΑΜΠΕΛΟΚΗΠΟΙ,4,2.0,2.0,60.0,2,11,1,0,0,0,1,0,1.0,18.0
2980,25175484,t,ΘΗΣΕΙΟ,6,2.0,3.0,69.0,2,44,1,0,0,0,1,0,1.0,20.0
2981,25178347,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,1.0,2.0,52.0,1,25,1,0,0,0,1,0,1.0,20.0
2982,25182387,t,ΖΑΠΠΕΙΟ,7,2.0,3.0,122.0,1,173,1,0,0,0,1,0,1.5,20.0
2983,25182429,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,1.0,104.0,1,20,1,0,0,0,1,0,1.0,19.0
2984,25183194,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,4,1.0,1.0,75.0,5,51,1,0,0,0,1,0,1.0,19.0
2985,25187012,f,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,5,1.0,1.0,20.0,21,34,1,0,0,0,1,0,1.0,17.0
2986,25190221,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,2.0,103.0,1,115,1,0,0,0,1,0,1.0,16.0
2987,25190892,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,2.0,103.0,1,31,1,0,0,0,1,0,1.0,17.0
2988,25191190,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,6,2.0,3.0,133.0,1,57,1,0,0,0,1,0,1.0,17.0
2989,25201464,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,5,2.0,3.0,44.0,1,133,1,0,0,0,1,0,1.0,18.0
2990,25201868,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,4,1.0,2.0,40.0,2,4,1,0,0,0,1,0,1.0,18.0
2991,25203100,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,7,2.0,5.0,37.0,1,0,1,0,0,0,1,0,2.0,19.0
2992,25207154,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,33.0,1,170,1,0,0,0,1,0,1.0,18.0
2993,25207374,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,5,1.0,1.0,46.0,1,116,1,0,0,0,1,0,1.5,18.0
2994,25207595,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,5,2.0,3.0,44.0,1,151,1,0,0,0,1,0,1.0,19.0
2995,25207633,f,ΑΚΡΟΠΟΛΗ,2,1.0,1.0,70.0,1,5,1,0,0,0,1,0,1.0,20.0
2996,25207888,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,1.0,41.0,1,148,1,0,0,0,1,0,1.0,18.0
2997,25208114,t,ΠΕΤΡΑΛΩΝΑ,4,1.0,1.0,48.0,2,60,1,0,0,0,1,0,1.0,18.0
2998,25215531,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,5,2.0,2.0,40.0,2,3,1,0,0,0,1,0,1.0,18.0
2999,25220364,f,ΚΟΛΩΝΑΚΙ,4,2.0,2.0,78.0,2,12,1,0,0,0,1,0,1.0,18.0
3000,25222000,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,100.0,1,54,1,0,0,0,1,0,1.0,12.0
3001,25222576,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,100.0,1,4,1,0,0,0,1,0,1.0,12.0
3002,25229537,t,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,5,2.0,2.0,31.0,2,140,1,0,0,0,1,0,2.0,16.0
3003,25229654,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,83.0,1,186,1,0,0,0,1,0,1.0,15.0
3004,25231967,t,ΚΥΨΕΛΗ,5,2.0,4.0,50.0,2,87,1,0,0,0,1,0,1.0,19.0
3005,25251844,f,ΣΤΑΔΙΟ,4,1.0,1.0,36.0,1,153,1,0,0,0,1,0,1.0,18.0
3006,25254836,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,3,1.0,2.0,30.0,7,44,1,0,0,0,1,0,1.0,19.0
3007,25256329,t,ΝΕΟΣ ΚΟΣΜΟΣ,3,1.0,2.0,70.0,2,8,1,0,0,0,1,0,1.0,17.0
3008,25259515,t,ΘΗΣΕΙΟ,2,1.0,1.0,22.0,2,101,0,0,1,0,0,1,1.0,20.0
3009,25259657,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,3,1.0,1.0,70.0,2,41,1,0,0,0,1,0,1.0,7.0
3010,25265182,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,47.0,2,113,1,0,0,0,1,0,1.0,18.0
3011,25274797,f,ΘΗΣΕΙΟ,2,1.0,1.0,33.0,2,127,1,0,0,0,1,0,1.0,17.0
3012,25287172,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,4,1.0,1.0,37.0,1,58,1,0,0,0,1,0,1.0,20.0
3013,25291932,t,ΒΟΤΑΝΙΚΟΣ,6,2.0,4.0,66.0,2,75,1,0,0,0,1,0,2.0,18.0
3014,25299256,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,4,2.0,3.0,100.0,5,0,1,0,0,0,1,0,1.0,11.0
3015,25304380,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,6,3.0,3.0,65.0,1,29,1,0,0,0,1,0,2.0,20.0
3016,25305779,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,4,1.0,1.0,40.0,2,6,1,0,0,0,1,0,1.0,15.0
3017,25305938,f,ΠΑΓΚΡΑΤΙ,7,1.0,3.0,51.0,1,4,1,0,0,0,1,0,1.0,20.0
3018,25308073,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,5,2.0,3.0,80.0,1,88,1,0,0,0,1,0,1.0,12.0
3019,25308521,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2,1.0,1.0,35.0,1,27,1,0,0,0,1,0,1.0,20.0
3020,25308917,t,ΣΤΑΔΙΟ,3,1.0,2.0,650.0,1,77,1,0,0,0,1,0,1.0,7.0
3021,25313599,f,ΝΕΟΣ ΚΟΣΜΟΣ,4,1.0,2.0,70.0,1,1,1,0,0,0,1,0,1.0,15.0
3022,25313697,f,ΠΑΓΚΡΑΤΙ,2,1.0,0.0,27.0,3,3,0,0,1,0,1,0,1.5,6.0
3023,25316789,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,2.0,2.0,28.0,2,18,0,0,1,0,0,1,1.0,19.0
3024,25318478,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,3,1.0,1.0,54.0,2,137,1,0,0,0,1,0,1.0,19.0
3025,25318635,t,ΚΟΛΟΚΥΝΘΟΥ,5,2.0,3.0,48.0,2,32,1,0,0,0,1,0,1.5,19.0
3026,25329329,t,ΝΙΡΒΑΝΑ,3,1.0,2.0,27.0,1,344,1,0,0,0,1,0,1.0,18.0
3027,25329333,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,4,1.0,1.0,40.0,2,1,1,0,0,0,1,0,1.0,17.0
3028,25331727,f,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,4,1.0,2.0,199.0,22,0,1,0,0,0,1,0,1.5,10.0
3029,25338292,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,5,2.0,3.0,65.0,1,90,1,0,0,0,1,0,1.0,15.0
3030,25346547,t,ΛΥΚΑΒΗΤΤΟΣ,3,2.0,1.0,38.0,1,220,1,0,0,0,1,0,1.0,17.0
3031,25358250,f,ΚΕΡΑΜΕΙΚΟΣ,3,1.0,2.0,100.0,1,0,1,0,0,0,1,0,1.0,16.0
3032,25358481,t,ΝΕΟΣ ΚΟΣΜΟΣ,2,1.0,1.0,34.0,1,267,1,0,0,0,1,0,1.5,17.0
3033,25360241,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,2.0,2.0,65.0,1,117,1,0,0,0,1,0,1.0,16.0
3034,25362768,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,6,2.0,3.0,65.0,1,3,1,0,0,0,1,0,1.0,12.0
3035,25366643,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,6,3.0,3.0,302.0,1,99,1,0,0,0,1,0,2.5,18.0
3036,25366708,f,ΝΕΟΣ ΚΟΣΜΟΣ,5,2.0,5.0,52.0,2,39,1,0,0,0,1,0,1.0,16.0
3037,25384244,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2,1.0,1.0,35.0,2,52,1,0,0,0,1,0,1.0,19.0
3038,25385918,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,3,1.0,2.0,31.0,3,45,1,0,0,0,1,0,1.0,17.0
3039,25397246,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,4,1.0,2.0,35.0,2,34,1,0,0,0,1,0,1.0,16.0
3040,25398831,f,ΚΕΡΑΜΕΙΚΟΣ,7,3.0,4.0,90.0,2,163,1,0,0,0,1,0,1.5,19.0
3041,25409448,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,25.0,1,360,1,0,0,0,1,0,1.0,14.0
3042,25413950,t,ΑΚΡΟΠΟΛΗ,2,1.0,1.0,60.0,2,78,1,0,0,0,1,0,1.0,7.0
